/A0 (Design_Point=1) X,/A0 (Design_Point=1) Y,/A1 (Design_Point=1) X,/A1 (Design_Point=1) Y,/Data_In_1 (Design_Point=1) X,/Data_In_1 (Design_Point=1) Y,/Data_In_2 (Design_Point=1) X,/Data_In_2 (Design_Point=1) Y,/Data_In_3 (Design_Point=1) X,/Data_In_3 (Design_Point=1) Y,/Data_In_4 (Design_Point=1) X,/Data_In_4 (Design_Point=1) Y,/EN (Design_Point=1) X,/EN (Design_Point=1) Y,/SAE (Design_Point=1) X,/SAE (Design_Point=1) Y,/WE (Design_Point=1) X,/WE (Design_Point=1) Y,/OA_Charge (Design_Point=1) X,/OA_Charge (Design_Point=1) Y,/IA_AnalogR1 (Design_Point=1) X,/IA_AnalogR1 (Design_Point=1) Y,/IA_AnalogR2 (Design_Point=1) X,/IA_AnalogR2 (Design_Point=1) Y,/IA_AnalogR3 (Design_Point=1) X,/IA_AnalogR3 (Design_Point=1) Y,/IA_AnalogR4 (Design_Point=1) X,/IA_AnalogR4 (Design_Point=1) Y,/Read_Out_1 (Design_Point=1) X,/Read_Out_1 (Design_Point=1) Y,/Read_Out_2 (Design_Point=1) X,/Read_Out_2 (Design_Point=1) Y,/Read_Out_3 (Design_Point=1) X,/Read_Out_3 (Design_Point=1) Y,/Read_Out_4 (Design_Point=1) X,/Read_Out_4 (Design_Point=1) Y
3.00252433751542e-07,3.705142751549063e-12,3.00252433751542e-07,2.284069468301302e-12,3.00252433751542e-07,8.105090557153586e-13,3.00252433751542e-07,8.302126939179773e-13,3.00252433751542e-07,8.089948326876685e-13,3.00252433751542e-07,8.019137152810133e-13,3.00252433751542e-07,2.691909801839247e-12,3.00252433751542e-07,-1.37920527885552e-11,3.00252433751542e-07,-4.727050142072203e-12,3.00252433751542e-07,0.3803787566598174,3.00252433751542e-07,1.09999999221906,3.00252433751542e-07,1.099999991289027,3.00252433751542e-07,2.713055829704129e-08,3.00252433751542e-07,-7.074257676217973e-09,3.00252433751542e-07,1.033161616111288,3.00252433751542e-07,1.033226443708776,3.00252433751542e-07,1.033571689402947,3.00252433751542e-07,1.03249391689225
3.003005456122186e-07,3.678793922776442e-12,3.003005456122186e-07,2.227022879696072e-12,3.003005456122186e-07,7.680119373161326e-13,3.003005456122186e-07,7.543397529939769e-13,3.003005456122186e-07,7.738117740055688e-13,3.003005456122186e-07,7.718138834202182e-13,3.003005456122186e-07,5.9577346686436e-12,3.003005456122186e-07,1.159514262332524e-11,3.003005456122186e-07,1.111516654457299e-11,3.003005456122186e-07,0.3795760330799884,3.003005456122186e-07,1.099999995708153,3.003005456122186e-07,1.09999999520334,3.003005456122186e-07,1.220496522612791e-08,3.003005456122186e-07,-3.286058826585394e-09,3.003005456122186e-07,1.033153426444283,3.003005456122186e-07,1.033218380336095,3.003005456122186e-07,1.033562288236092,3.003005456122186e-07,1.032482370069702
3.003568785927829e-07,3.701278995563491e-12,3.003568785927829e-07,2.273180892038982e-12,3.003568785927829e-07,8.010449917528634e-13,3.003568785927829e-07,8.127314318700652e-13,3.003568785927829e-07,8.029794715938312e-13,3.003568785927829e-07,7.99965624634764e-13,3.003568785927829e-07,2.929244800916225e-12,3.003568785927829e-07,-9.813049040425976e-12,3.003568785927829e-07,-6.289487231313273e-12,3.003568785927829e-07,0.3795897889494518,3.003568785927829e-07,1.099999997953449,3.003568785927829e-07,1.099999997723278,3.003568785927829e-07,4.866609551116125e-09,3.003568785927829e-07,-1.21693404105639e-09,3.003568785927829e-07,1.03314330128569,3.003568785927829e-07,1.033207363078751,3.003568785927829e-07,1.03355143406789,3.003568785927829e-07,1.032471615829771
3.004359466208249e-07,3.682048674618544e-12,3.004359466208249e-07,2.237653219289005e-12,3.004359466208249e-07,7.75142645351769e-13,3.004359466208249e-07,7.653738011493004e-13,3.004359466208249e-07,7.743337071155519e-13,3.004359466208249e-07,7.74153864406389e-13,3.004359466208249e-07,6.105956467634203e-12,3.004359466208249e-07,9.123073006077386e-12,3.004359466208249e-07,9.990678179963209e-12,3.004359466208249e-07,0.3798171416399713,3.004359466208249e-07,1.099999999311513,3.004359466208249e-07,1.099999999242274,3.004359466208249e-07,1.422337943549236e-09,3.004359466208249e-07,-2.223508940358458e-10,3.004359466208249e-07,1.033130089395107,3.004359466208249e-07,1.033194060807876,3.004359466208249e-07,1.033536845177128,3.004359466208249e-07,1.032457987481739
3.005335361552043e-07,3.698694244973706e-12,3.005335361552043e-07,2.265335738212443e-12,3.005335361552043e-07,7.960123554414665e-13,3.005335361552043e-07,8.048288546832894e-13,3.005335361552043e-07,7.992483248320873e-13,3.005335361552043e-07,7.981499836891555e-13,3.005335361552043e-07,3.060613801422105e-12,3.005335361552043e-07,-7.733131393876127e-12,3.005335361552043e-07,-5.998482672831467e-12,3.005335361552043e-07,0.3799767343209486,3.005335361552043e-07,1.099999999809438,3.005335361552043e-07,1.099999999794401,3.005335361552043e-07,2.043008574550303e-10,3.005335361552043e-07,1.057096702728254e-12,3.005335361552043e-07,1.033113442918539,3.005335361552043e-07,1.033176876300728,3.005335361552043e-07,1.03351903959848,3.005335361552043e-07,1.032441484370827
3.00665317686535e-07,3.683907330236118e-12,3.00665317686535e-07,2.243431658681504e-12,3.00665317686535e-07,7.788129992838931e-13,3.00665317686535e-07,7.707871037761596e-13,3.00665317686535e-07,7.754894880050734e-13,3.00665317686535e-07,7.758285214315058e-13,3.00665317686535e-07,6.063664507554222e-12,3.00665317686535e-07,7.681867112197277e-12,3.00665317686535e-07,9.554650575242515e-12,3.00665317686535e-07,0.3800363338038848,3.00665317686535e-07,1.099999999940466,3.00665317686535e-07,1.099999999938009,3.00665317686535e-07,7.954756479852466e-11,3.00665317686535e-07,1.38210244890959e-11,3.00665317686535e-07,1.033091489311085,3.00665317686535e-07,1.033154830522121,3.00665317686535e-07,1.03349539414306,3.00665317686535e-07,1.032419783491624
3.008557064138987e-07,3.69737803324324e-12,3.008557064138987e-07,2.261331560260245e-12,3.008557064138987e-07,7.93509148781002e-13,3.008557064138987e-07,8.011880850942214e-13,3.008557064138987e-07,7.974762291726557e-13,3.008557064138987e-07,7.970125614443865e-13,3.008557064138987e-07,3.111150134772915e-12,3.008557064138987e-07,-6.762465578328242e-12,3.008557064138987e-07,-5.695947709119544e-12,3.008557064138987e-07,0.3800444726755652,3.008557064138987e-07,1.09999999995492,3.008557064138987e-07,1.099999999955058,3.008557064138987e-07,-5.931830817210241e-11,3.008557064138987e-07,9.611362986611718e-13,3.008557064138987e-07,1.033059468260512,3.008557064138987e-07,1.033122265544813,3.008557064138987e-07,1.033461369574495,3.008557064138987e-07,1.032389269336316
3.011878481744617e-07,3.684737203063034e-12,3.011878481744617e-07,2.245914928407021e-12,3.011878481744617e-07,7.80360455296192e-13,3.011878481744617e-07,7.730316230439627e-13,3.011878481744617e-07,7.762536721991434e-13,3.011878481744617e-07,7.766353954119983e-13,3.011878481744617e-07,6.032177477785162e-12,3.011878481744617e-07,7.060290875359778e-12,3.011878481744617e-07,9.34118108576069e-12,3.011878481744617e-07,0.3800439726438232,3.011878481744617e-07,1.099999999953589,3.011878481744617e-07,1.099999999953391,3.011878481744617e-07,6.433889139694311e-11,3.011878481744617e-07,4.691314548881212e-12,3.011878481744617e-07,1.033004318937979,3.011878481744617e-07,1.033066637211634,3.011878481744617e-07,1.033402739094355,3.011878481744617e-07,1.032338704422277
3.018521316955877e-07,3.696931014778331e-12,3.018521316955877e-07,2.260004112868364e-12,3.018521316955877e-07,7.926852491011878e-13,3.018521316955877e-07,7.998892886161101e-13,3.018521316955877e-07,7.968519554884505e-13,3.018521316955877e-07,7.965217514065897e-13,3.018521316955877e-07,3.130469322897617e-12,3.018521316955877e-07,-6.458195982991889e-12,3.018521316955877e-07,-5.583020269850013e-12,3.018521316955877e-07,0.3800439791942506,3.018521316955877e-07,1.099999999954029,3.018521316955877e-07,1.099999999954245,3.018521316955877e-07,-5.824140971049053e-11,3.018521316955877e-07,1.280564559245586e-12,3.018521316955877e-07,1.032894811603873,3.018521316955877e-07,1.032955763606525,3.018521316955877e-07,1.033287294299162,3.018521316955877e-07,1.032243934432149
3.031806987378396e-07,3.690988013222958e-12,3.031806987378396e-07,2.253411786412176e-12,3.031806987378396e-07,7.86804855444691e-13,3.031806987378396e-07,7.867976074535987e-13,3.031806987378396e-07,7.866685410941831e-13,3.031806987378396e-07,7.866890616587746e-13,3.031806987378396e-07,4.576464596487208e-12,3.031806987378396e-07,1.765998948831106e-13,3.031806987378396e-07,1.83508555603686e-12,3.031806987378396e-07,0.3800440041236039,3.031806987378396e-07,1.099999999953948,3.031806987378396e-07,1.09999999995394,3.031806987378396e-07,2.889912113487245e-12,3.031806987378396e-07,2.948855743386452e-12,3.031806987378396e-07,1.032681520563127,3.031806987378396e-07,1.032740258726113,3.031806987378396e-07,1.033062970788349,3.031806987378396e-07,1.032066630462673
3.058378328223436e-07,3.690828449110596e-12,3.058378328223436e-07,2.252945835303945e-12,3.058378328223436e-07,7.865126930812505e-13,3.058378328223436e-07,7.865261827668015e-13,3.058378328223436e-07,7.86597270381193e-13,3.058378328223436e-07,7.866183716794372e-13,3.058378328223436e-07,4.587357136480919e-12,3.058378328223436e-07,2.902099209792033e-13,3.058378328223436e-07,1.873461149447736e-12,3.058378328223436e-07,0.3800438668720109,3.058378328223436e-07,1.099999999953825,3.058378328223436e-07,1.099999999953833,3.058378328223436e-07,3.027543267209735e-12,3.058378328223436e-07,2.979568197145619e-12,3.058378328223436e-07,1.032276676977386,3.058378328223436e-07,1.032331380894192,3.058378328223436e-07,1.032636993533683,3.058378328223436e-07,1.031733579454734
3.111521009913515e-07,3.690987763771008e-12,3.111521009913515e-07,2.253412009547799e-12,3.111521009913515e-07,7.868041927823009e-13,3.111521009913515e-07,7.868726894983452e-13,3.111521009913515e-07,7.86729689844806e-13,3.111521009913515e-07,7.867334844975229e-13,3.111521009913515e-07,4.585381427952305e-12,3.111521009913515e-07,1.755818575562763e-13,3.111521009913515e-07,1.82349855187618e-12,3.111521009913515e-07,0.3800437635963207,3.111521009913515e-07,1.099999999953937,3.111521009913515e-07,1.099999999953929,3.111521009913515e-07,2.910031002459488e-12,3.111521009913515e-07,2.953065235573745e-12,3.111521009913515e-07,1.031548692885822,3.111521009913515e-07,1.031596812562545,3.111521009913515e-07,1.03186613018895,3.111521009913515e-07,1.031108159778037
3.217806373293673e-07,3.690828488862874e-12,3.217806373293673e-07,2.252945808829474e-12,3.217806373293673e-07,7.86513022737672e-13,3.217806373293673e-07,7.865115043004976e-13,3.217806373293673e-07,7.86596897245343e-13,3.217806373293673e-07,7.86608097117019e-13,3.217806373293673e-07,4.603409680005829e-12,3.217806373293673e-07,2.906263651159812e-13,3.217806373293673e-07,1.856380720629561e-12,3.217806373293673e-07,0.3800433943036903,3.217806373293673e-07,1.099999999953831,3.217806373293673e-07,1.099999999953838,3.217806373293673e-07,3.019057006990135e-12,3.217806373293673e-07,2.977684155125914e-12,3.217806373293673e-07,1.030357368775367,3.217806373293673e-07,1.030396091169933,3.217806373293673e-07,1.030602191508734,3.217806373293673e-07,1.030041639397737
3.377806373293673e-07,3.69098761681085e-12,3.377806373293673e-07,2.25341138868252e-12,3.377806373293673e-07,7.868040102683299e-13,3.377806373293673e-07,7.868680921305537e-13,3.377806373293673e-07,7.867381699148493e-13,3.377806373293673e-07,7.867334337084933e-13,3.377806373293673e-07,4.612217213560235e-12,3.377806373293673e-07,1.775201638283883e-13,3.377806373293673e-07,1.80370760712607e-12,3.377806373293673e-07,0.3800430099219153,3.377806373293673e-07,1.099999999953934,3.377806373293673e-07,1.099999999953927,3.377806373293673e-07,2.914176511284755e-12,3.377806373293673e-07,2.954179868097199e-12,3.377806373293673e-07,1.029058114627593,3.377806373293673e-07,1.029086918133504,3.377806373293673e-07,1.029225127626968,3.377806373293673e-07,1.028855327242827
3.5e-07,3.690828501632556e-12,3.5e-07,2.252945970947732e-12,3.5e-07,7.865131915839851e-13,3.5e-07,7.864989694612604e-13,3.5e-07,7.866008920177806e-13,3.5e-07,7.866074408647762e-13,3.5e-07,4.633366485112701e-12,3.5e-07,2.924193754939569e-13,3.5e-07,1.840344221912927e-12,3.5e-07,0.3800426554726761,3.5e-07,1.099999999953834,3.5e-07,1.099999999953841,3.5e-07,3.01558507090111e-12,3.5e-07,2.976970398751952e-12,3.5e-07,1.02836282679584,3.5e-07,1.028385753231611,3.5e-07,1.028487632608301,3.5e-07,1.02821887544592
3.501e-07,3.690453858479467e-12,3.501e-07,2.252877133675807e-12,3.501e-07,7.866528424540959e-13,3.501e-07,7.865998193337227e-13,3.501e-07,7.866663385814586e-13,3.501e-07,7.86664350153879e-13,3.501e-07,4.482066520412079e-12,3.501e-07,-4.166532127046151e-12,3.501e-07,4.040515415924272e-13,3.501e-07,0.2466473389557489,3.501e-07,1.09999997914632,3.501e-07,3.325899013950839e-07,3.501e-07,-2.317372605355731e-08,3.501e-07,-2.584917013330657e-08,3.501e-07,1.028356241841906,3.501e-07,1.028379032781777,3.501e-07,1.028471246422207,3.501e-07,1.027753801669393
3.501135743559194e-07,3.723252207699804e-12,3.501135743559194e-07,2.276249972562746e-12,3.501135743559194e-07,7.874818217663483e-13,3.501135743559194e-07,7.877734393214901e-13,3.501135743559194e-07,7.87352411413309e-13,3.501135743559194e-07,7.876930402661622e-13,3.501135743559194e-07,6.546337830844664e-12,3.501135743559194e-07,2.018191941687881e-11,3.501135743559194e-07,1.066436234147792e-11,3.501135743559194e-07,0.2322669755815574,3.501135743559194e-07,1.099999978154097,3.501135743559194e-07,2.545143533673372e-07,3.501135743559194e-07,-2.406293125847194e-08,3.501135743559194e-07,-2.684659016803947e-08,3.501135743559194e-07,1.028358517698397,3.501135743559194e-07,1.028381153481596,3.501135743559194e-07,1.028473188375072,3.501135743559194e-07,1.027708484941769
3.501401657791164e-07,3.626182911153521e-12,3.501401657791164e-07,2.20471465302131e-12,3.501401657791164e-07,7.841738235391002e-13,3.501401657791164e-07,7.868332903761209e-13,3.501401657791164e-07,7.860718942590963e-13,3.501401657791164e-07,7.875437819447709e-13,3.501401657791164e-07,3.863670555365525e-12,3.501401657791164e-07,2.962832603845049e-12,3.501401657791164e-07,6.459811146121399e-13,3.501401657791164e-07,0.2092907247260574,3.501401657791164e-07,1.09999997800486,3.501401657791164e-07,1.869835068516449e-07,3.501401657791164e-07,-2.352763633498466e-08,3.501401657791164e-07,-2.628429483865798e-08,3.501401657791164e-07,1.028359087250403,3.501401657791164e-07,1.028381837105441,3.501401657791164e-07,1.028472098370781,3.501401657791164e-07,1.027633034001201
3.501655695471022e-07,3.744545826467562e-12,3.501655695471022e-07,2.297025546404175e-12,3.501655695471022e-07,7.90061159812597e-13,3.501655695471022e-07,7.924269291743376e-13,3.501655695471022e-07,7.928527757705594e-13,3.501655695471022e-07,7.916717663753639e-13,3.501655695471022e-07,4.514736774884179e-12,3.501655695471022e-07,-6.622869962479201e-12,3.501655695471022e-07,7.509367740463769e-13,3.501655695471022e-07,0.1957508230437207,3.501655695471022e-07,1.099999980399803,3.501655695471022e-07,1.297436851388559e-07,3.501655695471022e-07,-2.002058103512038e-08,3.501655695471022e-07,-2.240273937139511e-08,3.501655695471022e-07,1.028356627564981,3.501655695471022e-07,1.028379878269464,3.501655695471022e-07,1.028468983376941,3.501655695471022e-07,1.027587788009389
3.502076570091635e-07,3.653347598292372e-12,3.502076570091635e-07,2.223622408358449e-12,3.502076570091635e-07,7.833475035655056e-13,3.502076570091635e-07,7.845367636521042e-13,3.502076570091635e-07,7.820835318540132e-13,3.502076570091635e-07,7.809284279595829e-13,3.502076570091635e-07,4.67975128138021e-12,3.502076570091635e-07,5.084955087731907e-12,3.502076570091635e-07,3.119785575498084e-12,3.502076570091635e-07,0.1844581364808095,3.502076570091635e-07,1.099999985953525,3.502076570091635e-07,6.363112491318308e-08,3.502076570091635e-07,-1.303185582029773e-08,3.502076570091635e-07,-1.461545116570743e-08,3.502076570091635e-07,1.028354184210601,3.502076570091635e-07,1.028377339817141,3.502076570091635e-07,1.028466766209923,3.502076570091635e-07,1.027551645441204
3.502545762922157e-07,3.71508510306691e-12,3.502545762922157e-07,2.268498872756064e-12,3.502545762922157e-07,7.896928815653612e-13,3.502545762922157e-07,7.91375618414599e-13,3.502545762922157e-07,7.922935246786502e-13,3.502545762922157e-07,7.920104145787924e-13,3.502545762922157e-07,4.202564706103337e-12,3.502545762922157e-07,-6.269116903474849e-12,3.502545762922157e-07,-5.368963078205681e-13,3.502545762922157e-07,0.1804223987381341,3.502545762922157e-07,1.099999991532288,3.502545762922157e-07,2.73848470916737e-08,3.502545762922157e-07,-6.852307265497906e-09,3.502545762922157e-07,-7.68661709424853e-09,3.502545762922157e-07,1.028351085441818,3.502545762922157e-07,1.028374033497667,3.502545762922157e-07,1.028462811533418,3.502545762922157e-07,1.027535513418386
3.50303825237843e-07,3.676662483006624e-12,3.50303825237843e-07,2.247245911555028e-12,3.50303825237843e-07,7.839898843459155e-13,3.50303825237843e-07,7.825777727400856e-13,3.50303825237843e-07,7.818979966387211e-13,3.50303825237843e-07,7.816476983594683e-13,3.50303825237843e-07,5.031020662540751e-12,3.50303825237843e-07,4.514595415626369e-12,3.50303825237843e-07,3.582733295964985e-12,3.50303825237843e-07,0.1794372428170697,3.50303825237843e-07,1.099999995367932,3.50303825237843e-07,1.19001063970223e-08,3.50303825237843e-07,-3.166234987711964e-09,3.50303825237843e-07,-3.549478810680707e-09,3.50303825237843e-07,1.028348602399587,3.50303825237843e-07,1.028371338262461,3.50303825237843e-07,1.028459643972051,3.50303825237843e-07,1.02752875236227
3.5036105767001e-07,3.698752703390601e-12,3.5036105767001e-07,2.253171399659152e-12,3.5036105767001e-07,7.889766336313909e-13,3.5036105767001e-07,7.896177998101722e-13,3.5036105767001e-07,7.905922997558824e-13,3.5036105767001e-07,7.90779813533425e-13,3.5036105767001e-07,4.179128567230387e-12,3.5036105767001e-07,-3.893427024072737e-12,3.5036105767001e-07,-2.651544820002336e-13,3.5036105767001e-07,0.1792810153678601,3.5036105767001e-07,1.099999997770194,3.5036105767001e-07,4.487825875460115e-09,3.5036105767001e-07,-1.211026982768859e-09,3.5036105767001e-07,-1.352923804767643e-09,3.5036105767001e-07,1.02834562616246,3.5036105767001e-07,1.028368319026257,3.5036105767001e-07,1.028455854194988,3.5036105767001e-07,1.027523711819176
3.504399108580103e-07,3.687292896475103e-12,3.504399108580103e-07,2.257044576533022e-12,3.504399108580103e-07,7.846029538256066e-13,3.504399108580103e-07,7.833710436354779e-13,3.504399108580103e-07,7.828604904049327e-13,3.504399108580103e-07,7.829313941703766e-13,3.504399108580103e-07,5.107270686783386e-12,3.504399108580103e-07,3.950413975472007e-12,3.504399108580103e-07,3.79250398402294e-12,3.504399108580103e-07,0.179345112105836,3.504399108580103e-07,1.099999999211273,3.504399108580103e-07,1.327841684932978e-09,3.504399108580103e-07,-2.726255948058118e-10,3.504399108580103e-07,-3.062963200852548e-10,3.504399108580103e-07,1.02834193212415,3.504399108580103e-07,1.028364607944688,3.504399108580103e-07,1.028451589597919,3.504399108580103e-07,1.027519122972583
3.505397871781692e-07,3.69173411555275e-12,3.505397871781692e-07,2.246908959475953e-12,3.505397871781692e-07,7.885061709277667e-13,3.505397871781692e-07,7.893407644567902e-13,3.505397871781692e-07,7.898293795472212e-13,3.505397871781692e-07,7.899558621642993e-13,3.505397871781692e-07,4.156872312954543e-12,3.505397871781692e-07,-3.044326224946738e-12,3.505397871781692e-07,-1.335290138660718e-13,3.505397871781692e-07,0.1794171288948733,3.505397871781692e-07,1.099999999772373,3.505397871781692e-07,1.135341622650055e-10,3.505397871781692e-07,-2.413727828160518e-11,3.505397871781692e-07,-2.714602727188828e-11,3.505397871781692e-07,1.0283370884121,3.505397871781692e-07,1.028359757325304,3.505397871781692e-07,1.028446178217885,3.505397871781692e-07,1.027513948124559
3.506753574711394e-07,3.691936539325109e-12,3.506753574711394e-07,2.261026752910361e-12,3.506753574711394e-07,7.849629811616284e-13,3.506753574711394e-07,7.840958572460189e-13,3.506753574711394e-07,7.836442297722072e-13,3.506753574711394e-07,7.836635142862415e-13,3.506753574711394e-07,5.11170091836665e-12,3.506753574711394e-07,3.389051166774259e-12,3.506753574711394e-07,3.734810609152997e-12,3.506753574711394e-07,0.1794471714907817,3.506753574711394e-07,1.099999999936661,3.506753574711394e-07,1.123761799201034e-10,3.506753574711394e-07,8.432929098615976e-12,3.506753574711394e-07,7.228698856766532e-12,3.506753574711394e-07,1.028330705467102,3.506753574711394e-07,1.028353310500074,3.506753574711394e-07,1.028439342438206,3.506753574711394e-07,1.027508049564842
3.508733772606879e-07,3.688703717992831e-12,3.508733772606879e-07,2.244348509954871e-12,3.508733772606879e-07,7.882509196953863e-13,3.508733772606879e-07,7.89074766367515e-13,3.508733772606879e-07,7.894465285646848e-13,3.508733772606879e-07,7.894743828036941e-13,3.508733772606879e-07,4.155336149002047e-12,3.508733772606879e-07,-2.690011612798923e-12,3.508733772606879e-07,-7.757601466952256e-14,3.508733772606879e-07,0.1794508742682889,3.508733772606879e-07,1.099999999953223,3.508733772606879e-07,-9.864150740093571e-11,3.508733772606879e-07,1.295629486531993e-12,3.508733772606879e-07,2.565967533512698e-12,3.508733772606879e-07,1.028321252952891,3.508733772606879e-07,1.028343768326159,3.508733772606879e-07,1.028429284841067,3.508733772606879e-07,1.02750033667638
3.512204707225222e-07,3.693750499528392e-12,3.512204707225222e-07,2.262535435176969e-12,3.512204707225222e-07,7.851246395762463e-13,3.512204707225222e-07,7.843535300416143e-13,3.512204707225222e-07,7.839888536750996e-13,3.512204707225222e-07,7.83984853723488e-13,3.512204707225222e-07,5.111740602035157e-12,3.512204707225222e-07,3.143060655877192e-12,3.512204707225222e-07,3.699261554493055e-12,3.512204707225222e-07,0.1794510169499371,3.512204707225222e-07,1.099999999955533,3.512204707225222e-07,1.039854281669457e-10,3.512204707225222e-07,4.480505915812289e-12,3.512204707225222e-07,3.240039919103802e-12,3.512204707225222e-07,1.02830495238044,3.512204707225222e-07,1.028327295051923,3.512204707225222e-07,1.028412275019625,3.512204707225222e-07,1.027489805877124
3.519146576461909e-07,3.687754664052354e-12,3.519146576461909e-07,2.243565817621762e-12,3.519146576461909e-07,7.881633644932828e-13,3.519146576461909e-07,7.889348435766497e-13,3.519146576461909e-07,7.892818195626883e-13,3.519146576461909e-07,7.892878844336324e-13,3.519146576461909e-07,4.157006932885156e-12,3.519146576461909e-07,-2.591836530869742e-12,3.519146576461909e-07,-5.645262517745864e-14,3.519146576461909e-07,0.1794506786886544,3.519146576461909e-07,1.099999999952035,3.519146576461909e-07,-9.793409622807983e-11,3.519146576461909e-07,1.483386438844493e-12,3.519146576461909e-07,2.714839807245036e-12,3.519146576461909e-07,1.028272570667937,3.519146576461909e-07,1.028294596550984,3.519146576461909e-07,1.028378925814028,3.519146576461909e-07,1.027474726743099
3.533030314935284e-07,3.691074272331151e-12,3.533030314935284e-07,2.253313116514714e-12,3.533030314935284e-07,7.866742959523694e-13,3.533030314935284e-07,7.866787634675043e-13,3.533030314935284e-07,7.866844274063436e-13,3.533030314935284e-07,7.866853446884751e-13,3.533030314935284e-07,4.635786625904161e-12,3.533030314935284e-07,2.170486256235037e-13,3.533030314935284e-07,1.813448570256382e-12,3.533030314935284e-07,0.1794508707148427,3.533030314935284e-07,1.099999999953972,3.533030314935284e-07,2.911817748025995e-12,3.533030314935284e-07,2.952819792345842e-12,3.533030314935284e-07,2.957026189846532e-12,3.533030314935284e-07,1.028209529883178,3.533030314935284e-07,1.028230946521185,3.533030314935284e-07,1.02831464042979,3.533030314935284e-07,1.027453381501307
3.560797791882032e-07,3.690742237248042e-12,3.560797791882032e-07,2.253043883106201e-12,3.560797791882032e-07,7.866428230102931e-13,3.560797791882032e-07,7.866548520602758e-13,3.560797791882032e-07,7.866469455822457e-13,3.560797791882032e-07,7.86645204695178e-13,3.560797791882032e-07,4.639242054986684e-12,3.560797791882032e-07,2.58863446098689e-13,3.560797791882032e-07,1.820351057135332e-12,3.560797791882032e-07,0.179450839717629,3.560797791882032e-07,1.099999999953806,3.560797791882032e-07,3.012088960868808e-12,3.560797791882032e-07,2.978700054459631e-12,3.560797791882032e-07,2.974818630623768e-12,3.560797791882032e-07,1.028089631954507,3.560797791882032e-07,1.028109914801821,3.560797791882032e-07,1.028191947556692,3.560797791882032e-07,1.027414827413828
3.616332745775529e-07,3.69107352436622e-12,3.616332745775529e-07,2.253313044976996e-12,3.616332745775529e-07,7.866742762887844e-13,3.616332745775529e-07,7.866902954580007e-13,3.616332745775529e-07,7.866958052834862e-13,3.616332745775529e-07,7.866963450218558e-13,3.616332745775529e-07,4.643993393134048e-12,3.616332745775529e-07,2.148957935313911e-13,3.616332745775529e-07,1.810917553460385e-12,3.616332745775529e-07,0.1794508144278595,3.616332745775529e-07,1.099999999953956,3.616332745775529e-07,2.924639797732154e-12,3.616332745775529e-07,2.954867169842347e-12,3.616332745775529e-07,2.958520669295121e-12,3.616332745775529e-07,1.027872856297176,3.616332745775529e-07,1.027891053448793,3.616332745775529e-07,1.027965837899823,3.616332745775529e-07,1.027313597212276
3.727402653562522e-07,3.690742698415788e-12,3.727402653562522e-07,2.253044156774965e-12,3.727402653562522e-07,7.866428326243255e-13,3.727402653562522e-07,7.866520292189069e-13,3.727402653562522e-07,7.86644903077791e-13,3.727402653562522e-07,7.866429695517048e-13,3.727402653562522e-07,4.653030439124411e-12,3.727402653562522e-07,2.579631487279625e-13,3.727402653562522e-07,1.816138248261889e-12,3.727402653562522e-07,0.1794506919580843,3.727402653562522e-07,1.099999999953813,3.727402653562522e-07,3.006414456438374e-12,3.727402653562522e-07,2.977570834740706e-12,3.727402653562522e-07,2.973926388657539e-12,3.727402653562522e-07,1.027517282380321,3.727402653562522e-07,1.027531951619424,3.727402653562522e-07,1.027589730384168,3.727402653562522e-07,1.027107457723157
3.887402653562522e-07,3.69107318439967e-12,3.887402653562522e-07,2.253312658365963e-12,3.887402653562522e-07,7.866742708803406e-13,3.887402653562522e-07,7.866900511734556e-13,3.887402653562522e-07,7.86696079217745e-13,3.887402653562522e-07,7.866966066111568e-13,3.887402653562522e-07,4.665591047439882e-12,3.887402653562522e-07,2.151964637566691e-13,3.887402653562522e-07,1.805665185255842e-12,3.887402653562522e-07,0.1794505473188796,3.887402653562522e-07,1.099999999953952,3.887402653562522e-07,2.927322211114213e-12,3.887402653562522e-07,2.955391016530502e-12,3.887402653562522e-07,2.958906625151573e-12,3.887402653562522e-07,1.027147868724709,3.887402653562522e-07,1.027158594771526,3.887402653562522e-07,1.027197093577433,3.887402653562522e-07,1.02687888169983
4.047402653562522e-07,3.690742957065894e-12,4.047402653562522e-07,2.253044409442148e-12,4.047402653562522e-07,7.866428371480773e-13,4.047402653562522e-07,7.86651522422782e-13,4.047402653562522e-07,7.866449117342761e-13,4.047402653562522e-07,7.866430502910786e-13,4.047402653562522e-07,4.673684152031868e-12,4.047402653562522e-07,2.584718561633366e-13,4.047402653562522e-07,1.811787824199932e-12,4.047402653562522e-07,0.1794503766041718,4.047402653562522e-07,1.099999999953816,4.047402653562522e-07,3.004259164463285e-12,4.047402653562522e-07,2.97714916719971e-12,4.047402653562522e-07,2.973615319629776e-12,4.047402653562522e-07,1.026900374052219,4.047402653562522e-07,1.026908160393341,4.047402653562522e-07,1.026933885739976,4.047402653562522e-07,1.026724158489802
