/A0 (Design_Point=1) X,/A0 (Design_Point=1) Y,/A1 (Design_Point=1) X,/A1 (Design_Point=1) Y,/Data_In_1 (Design_Point=1) X,/Data_In_1 (Design_Point=1) Y,/Data_In_2 (Design_Point=1) X,/Data_In_2 (Design_Point=1) Y,/Data_In_3 (Design_Point=1) X,/Data_In_3 (Design_Point=1) Y,/Data_In_4 (Design_Point=1) X,/Data_In_4 (Design_Point=1) Y,/EN (Design_Point=1) X,/EN (Design_Point=1) Y,/SAE (Design_Point=1) X,/SAE (Design_Point=1) Y,/WE (Design_Point=1) X,/WE (Design_Point=1) Y,/OA_Charge (Design_Point=1) X,/OA_Charge (Design_Point=1) Y,/IA_AnalogR1 (Design_Point=1) X,/IA_AnalogR1 (Design_Point=1) Y,/IA_AnalogR2 (Design_Point=1) X,/IA_AnalogR2 (Design_Point=1) Y,/IA_AnalogR3 (Design_Point=1) X,/IA_AnalogR3 (Design_Point=1) Y,/IA_AnalogR4 (Design_Point=1) X,/IA_AnalogR4 (Design_Point=1) Y,/Read_Out_1 (Design_Point=1) X,/Read_Out_1 (Design_Point=1) Y,/Read_Out_2 (Design_Point=1) X,/Read_Out_2 (Design_Point=1) Y,/Read_Out_3 (Design_Point=1) X,/Read_Out_3 (Design_Point=1) Y,/Read_Out_4 (Design_Point=1) X,/Read_Out_4 (Design_Point=1) Y
3.00246807179454e-07,3.711215317223264e-12,3.00246807179454e-07,2.304535199477943e-12,3.00246807179454e-07,8.154574526283406e-13,3.00246807179454e-07,8.154574533822727e-13,3.00246807179454e-07,8.154574526057834e-13,3.00246807179454e-07,8.154574449214499e-13,3.00246807179454e-07,4.872598973259826e-12,3.00246807179454e-07,3.038610927345556e-13,3.00246807179454e-07,2.028390413084621e-12,3.00246807179454e-07,0.4128864957716278,3.00246807179454e-07,1.099999993171355,3.00246807179454e-07,1.099999993171354,3.00246807179454e-07,1.988530227523668e-08,3.00246807179454e-07,-5.293412947939847e-09,3.00246807179454e-07,1.029247962925182,3.00246807179454e-07,1.029247958732406,3.00246807179454e-07,1.029247957001322,3.00246807179454e-07,1.029247955923222
3.00291428791157e-07,3.706807805775776e-12,3.00291428791157e-07,2.235127330906958e-12,3.00291428791157e-07,8.154568962791155e-13,3.00291428791157e-07,8.15456895262625e-13,3.00291428791157e-07,8.154568964231276e-13,3.00291428791157e-07,8.154569057701414e-13,3.00291428791157e-07,4.4763648316836e-12,3.00291428791157e-07,1.715088223260182e-13,3.00291428791157e-07,1.520739461134637e-12,3.00291428791157e-07,0.4127753155988092,3.00291428791157e-07,1.099999996591789,3.00291428791157e-07,1.099999996591789,3.00291428791157e-07,8.576274314286817e-09,3.00291428791157e-07,-2.241466522688767e-09,3.00291428791157e-07,1.02923760562897,3.00291428791157e-07,1.029237601642847,3.00291428791157e-07,1.029237599043513,3.00291428791157e-07,1.029237598615684
3.003476069034879e-07,3.711770496586192e-12,3.003476069034879e-07,2.308385101528683e-12,3.003476069034879e-07,8.154575165267343e-13,3.003476069034879e-07,8.154575177330077e-13,3.003476069034879e-07,8.154575163061172e-13,3.003476069034879e-07,8.154575056396104e-13,3.003476069034879e-07,4.846063668180804e-12,3.003476069034879e-07,2.76242709073883e-13,3.003476069034879e-07,1.924668235369076e-12,3.003476069034879e-07,0.4129883801905044,3.003476069034879e-07,1.099999998606448,3.003476069034879e-07,1.099999998606448,3.003476069034879e-07,3.136485028912604e-09,3.003476069034879e-07,-6.679541640048035e-10,3.003476069034879e-07,1.02922447668703,3.003476069034879e-07,1.029224472411282,3.003476069034879e-07,1.029224470574471,3.003476069034879e-07,1.02922446997992
3.004260009790177e-07,3.706473268750176e-12,3.004260009790177e-07,2.233930772088237e-12,3.004260009790177e-07,8.154568609840808e-13,3.004260009790177e-07,8.15456859653145e-13,3.004260009790177e-07,8.154568612350329e-13,3.004260009790177e-07,8.154568728503958e-13,3.004260009790177e-07,4.501524403060683e-12,3.004260009790177e-07,1.922991058513065e-13,3.004260009790177e-07,1.599411021913049e-12,3.004260009790177e-07,0.4131735400261018,3.004260009790177e-07,1.099999999630156,3.004260009790177e-07,1.099999999630156,3.004260009790177e-07,7.072933557787782e-10,3.004260009790177e-07,-1.001736881048483e-10,3.004260009790177e-07,1.029206291042448,3.004260009790177e-07,1.029206286914933,3.004260009790177e-07,1.029206284155433,3.004260009790177e-07,1.029206283285891
3.005242763802778e-07,3.71196042356702e-12,3.005242763802778e-07,2.30834291034349e-12,3.005242763802778e-07,8.154575347344241e-13,3.005242763802778e-07,8.154575361579315e-13,3.005242763802778e-07,8.154575344823383e-13,3.005242763802778e-07,8.154575221039443e-13,3.005242763802778e-07,4.82527296575152e-12,3.005242763802778e-07,2.610185329816468e-13,3.005242763802778e-07,1.8670495363049e-12,3.005242763802778e-07,0.4132431208774524,3.005242763802778e-07,1.099999999880088,3.005242763802778e-07,1.099999999880088,3.005242763802778e-07,1.269818547300347e-10,3.005242763802778e-07,1.328278375108753e-11,3.005242763802778e-07,1.029183433236373,3.005242763802778e-07,1.029183428982274,3.005242763802778e-07,1.029183426785238,3.005242763802778e-07,1.029183425650632
3.006629014598703e-07,3.706363898614846e-12,3.006629014598703e-07,2.234424048826373e-12,3.006629014598703e-07,8.154568516304535e-13,3.006629014598703e-07,8.154568501456468e-13,3.006629014598703e-07,8.154568518732703e-13,3.006629014598703e-07,8.154568647953383e-13,3.006629014598703e-07,4.518123885642449e-12,3.006629014598703e-07,2.035126646676097e-13,3.006629014598703e-07,1.642108535668248e-12,3.006629014598703e-07,0.4132637574088017,3.006629014598703e-07,1.099999999966692,3.006629014598703e-07,1.099999999966692,3.006629014598703e-07,-2.304206365888106e-11,3.006629014598703e-07,-3.484308096692608e-12,3.006629014598703e-07,1.02915137455621,3.006629014598703e-07,1.029151370440892,3.006629014598703e-07,1.02915136782845,3.006629014598703e-07,1.029151366878797
3.008755893541863e-07,3.712017485241023e-12,3.008755893541863e-07,2.307787756921854e-12,3.008755893541863e-07,8.154575389183717e-13,3.008755893541863e-07,8.154575404413919e-13,3.008755893541863e-07,8.154575386863801e-13,3.008755893541863e-07,8.154575254076627e-13,3.008755893541863e-07,4.813764244271955e-12,3.008755893541863e-07,2.534419378247909e-13,3.008755893541863e-07,1.83832486174264e-12,3.008755893541863e-07,0.4132627005586634,3.008755893541863e-07,1.099999999935621,3.008755893541863e-07,1.099999999935621,3.008755893541863e-07,2.610176213174037e-11,3.008755893541863e-07,1.133744012666228e-11,3.008755893541863e-07,1.029102255252429,3.008755893541863e-07,1.029102251048063,3.008755893541863e-07,1.029102248785015,3.008755893541863e-07,1.029102247608684
3.012776475772112e-07,3.706336454615442e-12,3.012776475772112e-07,2.234839021004377e-12,3.012776475772112e-07,8.154568499625915e-13,3.012776475772112e-07,8.154568484198289e-13,3.012776475772112e-07,8.154568501878687e-13,3.012776475772112e-07,8.15456863655822e-13,3.012776475772112e-07,4.525369222921267e-12,3.012776475772112e-07,2.079590446628218e-13,3.012776475772112e-07,1.659041807407876e-12,3.012776475772112e-07,0.4132636830884449,3.012776475772112e-07,1.099999999966486,3.012776475772112e-07,1.099999999966486,3.012776475772112e-07,-1.97822256463218e-11,3.012776475772112e-07,-6.0224526033578e-12,3.012776475772112e-07,1.029010103782779,3.012776475772112e-07,1.029010099721831,3.012776475772112e-07,1.029010097186128,3.012776475772112e-07,1.029010096239587
3.020817640232611e-07,3.709185382833902e-12,3.020817640232611e-07,2.271147491482206e-12,3.020817640232611e-07,8.154571948620285e-13,3.020817640232611e-07,8.154571948727264e-13,3.020817640232611e-07,8.154571948658735e-13,3.020817640232611e-07,8.154571947634075e-13,3.020817640232611e-07,4.667258014845798e-12,3.020817640232611e-07,2.291337367891902e-13,3.020817640232611e-07,1.74243620793671e-12,3.020817640232611e-07,0.413263218263642,3.020817640232611e-07,1.099999999951117,3.020817640232611e-07,1.099999999951117,3.020817640232611e-07,2.578986310830565e-12,3.020817640232611e-07,3.036535119278546e-12,3.020817640232611e-07,1.028827936433004,3.020817640232611e-07,1.02882793239621,3.020817640232611e-07,1.028827930032979,3.020817640232611e-07,1.028827928969533
3.036899969153607e-07,3.709177049562842e-12,3.036899969153607e-07,2.271324517845585e-12,3.036899969153607e-07,8.154571944742136e-13,3.036899969153607e-07,8.154571944635282e-13,3.036899969153607e-07,8.154571944702541e-13,3.036899969153607e-07,8.154571945727778e-13,3.036899969153607e-07,4.670319905381199e-12,3.036899969153607e-07,2.309721860965622e-13,3.036899969153607e-07,1.748501821729418e-12,3.036899969153607e-07,0.4132631632036058,3.036899969153607e-07,1.099999999951058,3.036899969153607e-07,1.099999999951058,3.036899969153607e-07,3.11753764565598e-12,3.036899969153607e-07,2.704572271766821e-12,3.036899969153607e-07,1.028472438625643,3.036899969153607e-07,1.028472434723769,3.036899969153607e-07,1.028472432451143,3.036899969153607e-07,1.028472431417733
3.069064626995601e-07,3.709185130422414e-12,3.069064626995601e-07,2.271144800183895e-12,3.069064626995601e-07,8.154571948319669e-13,3.069064626995601e-07,8.154571948426858e-13,3.069064626995601e-07,8.154571948360181e-13,3.069064626995601e-07,8.154571947335e-13,3.069064626995601e-07,4.668339273738377e-12,3.069064626995601e-07,2.296763631223071e-13,3.069064626995601e-07,1.74177371021094e-12,3.069064626995601e-07,0.413263163739452,3.069064626995601e-07,1.099999999951113,3.069064626995601e-07,1.099999999951113,3.069064626995601e-07,2.611876863541613e-12,3.069064626995601e-07,3.004940339111686e-12,3.069064626995601e-07,1.027795370213049,3.069064626995601e-07,1.027795366566536,3.069064626995601e-07,1.027795364423005,3.069064626995601e-07,1.027795363449351
3.133393942679588e-07,3.709177163724131e-12,3.133393942679588e-07,2.271325813497254e-12,3.133393942679588e-07,8.154571944888659e-13,3.133393942679588e-07,8.154571944781453e-13,3.133393942679588e-07,8.154571944847958e-13,3.133393942679588e-07,8.154571945873208e-13,3.133393942679588e-07,4.672136577610521e-12,3.133393942679588e-07,2.321273969377046e-13,3.133393942679588e-07,1.747407662418659e-12,3.133393942679588e-07,0.4132630568746188,3.133393942679588e-07,1.099999999951059,3.133393942679588e-07,1.099999999951059,3.133393942679588e-07,3.10263043083157e-12,3.133393942679588e-07,2.718987499359379e-12,3.133393942679588e-07,1.026567087241399,3.133393942679588e-07,1.026567084047084,3.133393942679588e-07,1.026567082176415,3.133393942679588e-07,1.026567081321995
3.262052574047561e-07,3.709185053971376e-12,3.262052574047561e-07,2.271144112389472e-12,3.262052574047561e-07,8.154571948241264e-13,3.262052574047561e-07,8.154571948348525e-13,3.262052574047561e-07,8.154571948281993e-13,3.262052574047561e-07,8.154571947256756e-13,3.262052574047561e-07,4.670914934895656e-12,3.262052574047561e-07,2.29599355112677e-13,3.262052574047561e-07,1.740315521179913e-12,3.262052574047561e-07,0.4132629497239105,3.262052574047561e-07,1.099999999951112,3.262052574047561e-07,1.099999999951112,3.262052574047561e-07,2.618978648906272e-12,3.262052574047561e-07,2.998049748910558e-12,3.262052574047561e-07,1.02456871968752,3.262052574047561e-07,1.024568717290156,3.262052574047561e-07,1.024568715849253,3.262052574047561e-07,1.024568715183137
3.38102628702378e-07,3.709177192062187e-12,3.38102628702378e-07,2.271326247106734e-12,3.38102628702378e-07,8.154571944937108e-13,3.38102628702378e-07,8.154571944829835e-13,3.38102628702378e-07,8.154571944896265e-13,3.38102628702378e-07,8.154571945921591e-13,3.38102628702378e-07,4.674323402676792e-12,3.38102628702378e-07,2.339775609550499e-13,3.38102628702378e-07,1.746251775049598e-12,3.38102628702378e-07,0.4132627827963142,3.38102628702378e-07,1.09999999995106,3.38102628702378e-07,1.09999999995106,3.38102628702378e-07,3.097846415747832e-12,3.38102628702378e-07,2.72363894963261e-12,3.38102628702378e-07,1.023190329326703,3.38102628702378e-07,1.023190327525778,3.38102628702378e-07,1.023190326431209,3.38102628702378e-07,1.023190325901004
3.5e-07,3.709185000167845e-12,3.5e-07,2.27114362418187e-12,3.5e-07,8.154571948186243e-13,3.5e-07,8.154571948293479e-13,3.5e-07,8.154571948227293e-13,3.5e-07,8.154571947201808e-13,3.5e-07,4.672053867456159e-12,3.5e-07,2.323913452150826e-13,3.5e-07,1.739781665321208e-12,3.5e-07,0.4132626859898093,3.5e-07,1.099999999951112,3.5e-07,1.099999999951112,3.5e-07,2.623852174790334e-12,3.5e-07,2.99330454604717e-12,3.5e-07,1.022159100382189,3.5e-07,1.022159099045038,3.5e-07,1.022159098182027,3.5e-07,1.022159097734611
3.501e-07,3.709180891012826e-12,3.501e-07,2.271241649557249e-12,3.501e-07,8.154571947036777e-13,3.501e-07,8.154571947024683e-13,3.501e-07,8.154571947023861e-13,3.501e-07,8.154571947039167e-13,3.501e-07,4.67308116654715e-12,3.501e-07,2.307805768708733e-13,3.501e-07,1.733992143861536e-12,3.501e-07,0.2654079893172722,3.501e-07,1.099999975602972,3.501e-07,2.857344016440264e-07,3.501e-07,-2.622118257438021e-08,3.501e-07,-2.62210911848387e-08,3.501e-07,1.022151679004849,3.501e-07,1.022151676873779,3.501e-07,1.022151676142862,3.501e-07,1.022151676825205
3.50113658976586e-07,3.709943980557609e-12,3.50113658976586e-07,2.271523938448039e-12,3.50113658976586e-07,8.154572065053728e-13,3.50113658976586e-07,8.154572066059462e-13,3.50113658976586e-07,8.154572065571562e-13,3.50113658976586e-07,8.154572061485139e-13,3.50113658976586e-07,4.720394003833654e-12,3.50113658976586e-07,2.846234492574025e-13,3.50113658976586e-07,1.933249725573495e-12,3.50113658976586e-07,0.2499051103572624,3.50113658976586e-07,1.099999974721121,3.50113658976586e-07,2.333764795923552e-07,3.50113658976586e-07,-2.692492419010951e-08,3.50113658976586e-07,-2.692481465286995e-08,3.50113658976586e-07,1.022150765561429,3.50113658976586e-07,1.02215076412482,3.50113658976586e-07,1.022150763051001,3.50113658976586e-07,1.022150760158977
3.501404623953238e-07,3.705728840150166e-12,3.501404623953238e-07,2.270002672275679e-12,3.501404623953238e-07,8.154571391812067e-13,3.501404623953238e-07,8.154571389413524e-13,3.501404623953238e-07,8.154571390707148e-13,3.501404623953238e-07,8.154571408223615e-13,3.501404623953238e-07,4.535921653274012e-12,3.501404623953238e-07,1.37742540060864e-13,3.501404623953238e-07,1.379437165109364e-12,3.501404623953238e-07,0.2268708775564294,3.501404623953238e-07,1.09999997582162,3.501404623953238e-07,1.557048637746948e-07,3.501404623953238e-07,-2.496956821223782e-08,3.501404623953238e-07,-2.496964224558511e-08,3.501404623953238e-07,1.022148695543758,3.501404623953238e-07,1.022148695036841,3.501404623953238e-07,1.022148693597436,3.501404623953238e-07,1.022148692683081
3.501659892743195e-07,3.716823666685077e-12,3.501659892743195e-07,2.273797324843122e-12,3.501659892743195e-07,8.154573305845372e-13,3.501659892743195e-07,8.154573309115398e-13,3.501659892743195e-07,8.15457330659741e-13,3.501659892743195e-07,8.154573265825569e-13,3.501659892743195e-07,4.872333282266015e-12,3.501659892743195e-07,3.334788764107393e-13,3.501659892743195e-07,2.12502572761786e-12,3.501659892743195e-07,0.2158644099940859,3.501659892743195e-07,1.099999980266237,3.501659892743195e-07,9.693035881779433e-08,3.501659892743195e-07,-1.934830654544839e-08,3.501659892743195e-07,-1.934816209678312e-08,3.501659892743195e-07,1.022146831267606,3.501659892743195e-07,1.02214683165952,3.501659892743195e-07,1.022146829435985,3.501659892743195e-07,1.022146826599485
3.502079397148e-07,3.699145751545829e-12,3.502079397148e-07,2.267919567953506e-12,3.502079397148e-07,8.154570020697794e-13,3.502079397148e-07,8.154570016223481e-13,3.502079397148e-07,8.154570020594435e-13,3.502079397148e-07,8.154570079072392e-13,3.502079397148e-07,4.465309324112904e-12,3.502079397148e-07,1.454254563025285e-13,3.502079397148e-07,1.402749764606325e-12,3.502079397148e-07,0.2086173808429134,3.502079397148e-07,1.099999987913182,3.502079397148e-07,4.184442430681065e-08,3.502079397148e-07,-1.067862826556082e-08,3.502079397148e-07,-1.067872171355913e-08,3.502079397148e-07,1.022143767139945,3.502079397148e-07,1.022143766323413,3.502079397148e-07,1.022143765912279,3.502079397148e-07,1.022143764365287
3.502465985480951e-07,3.721180887074388e-12,3.502465985480951e-07,2.2753330027074e-12,3.502465985480951e-07,8.154574431374671e-13,3.502465985480951e-07,8.154574438314121e-13,3.502465985480951e-07,8.154574430325629e-13,3.502465985480951e-07,8.154574350915636e-13,3.502465985480951e-07,4.878509638873853e-12,3.502465985480951e-07,3.067573121685354e-13,3.502465985480951e-07,2.027003119273203e-12,3.502465985480951e-07,0.2070005811419584,3.502465985480951e-07,1.099999993002751,3.502465985480951e-07,1.910376398417967e-08,3.502465985480951e-07,-5.488138152677015e-09,3.502465985480951e-07,-5.488015472154423e-09,3.502465985480951e-07,1.022140883010538,3.502465985480951e-07,1.02214088168135,3.502465985480951e-07,1.022140881553892,3.502465985480951e-07,1.022140880480966
3.502921898062816e-07,3.696091659129011e-12,3.502921898062816e-07,2.266523612256049e-12,3.502921898062816e-07,8.1545690811661e-13,3.502921898062816e-07,8.154569071856664e-13,3.502921898062816e-07,8.154569083406102e-13,3.502921898062816e-07,8.154569181231471e-13,3.502921898062816e-07,4.479409604612039e-12,3.502921898062816e-07,1.744377972337547e-13,3.502921898062816e-07,1.510944170227618e-12,3.502921898062816e-07,0.2065434613531913,3.502921898062816e-07,1.099999996462233,3.502921898062816e-07,8.902612675363108e-09,3.502921898062816e-07,-2.394062554989959e-09,3.502921898062816e-07,-2.394174274625802e-09,3.502921898062816e-07,1.022137570503604,3.502921898062816e-07,1.022137569342266,3.502921898062816e-07,1.022137568562908,3.502921898062816e-07,1.022137568617635
3.503475390359343e-07,3.722769779531369e-12,3.503475390359343e-07,2.276360437527841e-12,3.503475390359343e-07,8.154575044207257e-13,3.503475390359343e-07,8.154575055336474e-13,3.503475390359343e-07,8.15457504112034e-13,3.503475390359343e-07,8.154574927625245e-13,3.503475390359343e-07,4.855000092166395e-12,3.503475390359343e-07,2.816230320446564e-13,3.503475390359343e-07,1.932205562142981e-12,3.503475390359343e-07,0.2065369178346913,3.503475390359343e-07,1.099999998504672,3.503475390359343e-07,2.393823217575948e-09,3.503475390359343e-07,-7.914722028083115e-10,3.503475390359343e-07,-7.913525099565052e-10,3.503475390359343e-07,1.02213346042769,3.503475390359343e-07,1.022133459021896,3.503475390359343e-07,1.022133458580179,3.503475390359343e-07,1.022133458577908
3.50425950006925e-07,3.695438557807998e-12,3.50425950006925e-07,2.265880303691809e-12,3.50425950006925e-07,8.154568731872267e-13,3.50425950006925e-07,8.154568719563828e-13,3.50425950006925e-07,8.154568735419154e-13,3.50425950006925e-07,8.154568860157764e-13,3.50425950006925e-07,4.501735447568645e-12,3.50425950006925e-07,1.933463686457862e-13,3.50425950006925e-07,1.582576805687382e-12,3.50425950006925e-07,0.2065873488554556,3.50425950006925e-07,1.099999999543604,3.50425950006925e-07,1.295558375922181e-09,3.50425950006925e-07,-1.60688025651668e-10,3.50425950006925e-07,-1.608072296077202e-10,3.50425950006925e-07,1.022127748275834,3.50425950006925e-07,1.022127747006762,3.50425950006925e-07,1.022127745922631,3.50425950006925e-07,1.022127745653566
3.505232550379081e-07,3.722939524342761e-12,3.505232550379081e-07,2.276734377269298e-12,3.505232550379081e-07,8.154575227586299e-13,3.505232550379081e-07,8.154575240766146e-13,3.505232550379081e-07,8.154575223756738e-13,3.505232550379081e-07,8.154575089899753e-13,3.505232550379081e-07,4.836612477987888e-12,3.505232550379081e-07,2.680741438990438e-13,3.505232550379081e-07,1.880587150738682e-12,3.505232550379081e-07,0.2066183014662593,3.505232550379081e-07,1.099999999885719,3.505232550379081e-07,-5.206816993820867e-10,3.505232550379081e-07,5.323692136810115e-12,3.505232550379081e-07,5.444374609752713e-12,3.505232550379081e-07,1.022120583726262,3.505232550379081e-07,1.022120582328948,3.505232550379081e-07,1.022120581644064,3.505232550379081e-07,1.022120581138104
3.506616532152263e-07,3.695464631006745e-12,3.506616532152263e-07,2.265656068760985e-12,3.506616532152263e-07,8.154568633545971e-13,3.506616532152263e-07,8.154568619776011e-13,3.506616532152263e-07,8.154568637501201e-13,3.506616532152263e-07,8.154568777798693e-13,3.506616532152263e-07,4.516335921137666e-12,3.506616532152263e-07,2.033930832027335e-13,3.506616532152263e-07,1.620764605387371e-12,3.506616532152263e-07,0.2066303022088809,3.506616532152263e-07,1.099999999940818,3.506616532152263e-07,6.155646787380318e-10,3.506616532152263e-07,-8.792348003313131e-12,3.506616532152263e-07,-8.913646811908554e-12,3.506616532152263e-07,1.022110517961015,3.506616532152263e-07,1.022110516694835,3.506616532152263e-07,1.022110515706248,3.506616532152263e-07,1.022110515375938
3.508732883344853e-07,3.722848051054615e-12,3.508732883344853e-07,2.276856386554749e-12,3.508732883344853e-07,8.154575274206086e-13,3.508732883344853e-07,8.154575288357825e-13,3.508732883344853e-07,8.154575270193615e-13,3.508732883344853e-07,8.154575125676014e-13,3.508732883344853e-07,4.826425598980255e-12,3.508732883344853e-07,2.614412498540094e-13,3.508732883344853e-07,1.855137163515307e-12,3.508732883344853e-07,0.206629751843672,3.508732883344853e-07,1.099999999960314,3.508732883344853e-07,-6.128854712907171e-10,3.508732883344853e-07,1.634863484325547e-11,3.508732883344853e-07,1.647031750132231e-11,3.508732883344853e-07,1.022095093124708,3.508732883344853e-07,1.022095091753854,3.508732883344853e-07,1.022095091025125,3.508732883344853e-07,1.022095090474745
3.512782204593384e-07,3.695546671351673e-12,3.512782204593384e-07,2.265594618903181e-12,3.512782204593384e-07,8.154568613264698e-13,3.512782204593384e-07,8.15456859891911e-13,3.512782204593384e-07,8.154568617297687e-13,3.512782204593384e-07,8.154568764027159e-13,3.512782204593384e-07,4.52255723928215e-12,3.512782204593384e-07,2.073995103346823e-13,3.512782204593384e-07,1.635828920772311e-12,3.512782204593384e-07,0.2066304637093452,3.512782204593384e-07,1.09999999994196,3.512782204593384e-07,6.192789011756921e-10,3.512782204593384e-07,-1.094477862719433e-11,3.512782204593384e-07,-1.106664981345419e-11,3.512782204593384e-07,1.02206590901274,3.512782204593384e-07,1.02206590776898,3.512782204593384e-07,1.022065906830784,3.512782204593384e-07,1.022065906485854
3.520880847090445e-07,3.709162535514584e-12,3.520880847090445e-07,2.271244947494715e-12,3.520880847090445e-07,8.154571949364158e-13,3.520880847090445e-07,8.154571949469391e-13,3.520880847090445e-07,8.154571949350766e-13,3.520880847090445e-07,8.154571948156469e-13,3.520880847090445e-07,4.67228312954877e-12,3.520880847090445e-07,2.331102059911374e-13,3.520880847090445e-07,1.740139108088068e-12,3.520880847090445e-07,0.2066301024848939,3.520880847090445e-07,1.099999999951047,3.520880847090445e-07,2.547376438104105e-12,3.520880847090445e-07,2.996305609106162e-12,3.520880847090445e-07,2.996406791353012e-12,3.520880847090445e-07,1.022008296880309,3.520880847090445e-07,1.022008295614869,3.520880847090445e-07,1.02200829479936,3.520880847090445e-07,1.022008294329854
3.537078132084567e-07,3.70920026696016e-12,3.537078132084567e-07,2.271225434054704e-12,3.537078132084567e-07,8.154571943963294e-13,3.537078132084567e-07,8.154571943858636e-13,3.537078132084567e-07,8.154571943976549e-13,3.537078132084567e-07,8.154571945170903e-13,3.537078132084567e-07,4.674641349123218e-12,3.537078132084567e-07,2.346787578617026e-13,3.537078132084567e-07,1.745657681709973e-12,3.537078132084567e-07,0.206630089736511,3.537078132084567e-07,1.099999999951118,3.537078132084567e-07,3.145273158823629e-12,3.537078132084567e-07,2.741217245762905e-12,3.537078132084567e-07,2.741116581638904e-12,3.537078132084567e-07,1.021896445001056,3.537078132084567e-07,1.021896443788125,3.537078132084567e-07,1.021896443015747,3.537078132084567e-07,1.021896442550902
3.569472702072811e-07,3.709161646007392e-12,3.569472702072811e-07,2.271244527166054e-12,3.569472702072811e-07,8.154571949097864e-13,3.569472702072811e-07,8.15457194920175e-13,3.569472702072811e-07,8.15457194908477e-13,3.569472702072811e-07,8.154571947889791e-13,3.569472702072811e-07,4.672377871372928e-12,3.569472702072811e-07,2.33455744791032e-13,3.569472702072811e-07,1.740109736708024e-12,3.569472702072811e-07,0.2066300771608462,3.569472702072811e-07,1.099999999951058,3.569472702072811e-07,2.586566032983466e-12,3.569472702072811e-07,2.970568178700961e-12,3.569472702072811e-07,2.970668588631361e-12,3.569472702072811e-07,1.021685468522559,3.569472702072811e-07,1.021685467411888,3.569472702072811e-07,1.021685466687655,3.569472702072811e-07,1.021685466246017
3.6342618420493e-07,3.709200707441503e-12,3.6342618420493e-07,2.27122564095522e-12,3.6342618420493e-07,8.154571944095668e-13,3.6342618420493e-07,8.154571943991971e-13,3.6342618420493e-07,8.154571944108376e-13,3.6342618420493e-07,8.154571945303891e-13,3.6342618420493e-07,4.674802834252558e-12,3.6342618420493e-07,2.353025994086814e-13,3.6342618420493e-07,1.7455909023285e-12,3.6342618420493e-07,0.2066300352428928,3.6342618420493e-07,1.099999999951113,3.6342618420493e-07,3.127429218674326e-12,3.6342618420493e-07,2.752909127074319e-12,3.6342618420493e-07,2.752808831742602e-12,3.6342618420493e-07,1.02130984150403,3.6342618420493e-07,1.021309840579689,3.6342618420493e-07,1.02130983996597,3.6342618420493e-07,1.021309839587962
3.763840122002277e-07,3.709161422213888e-12,3.763840122002277e-07,2.271244419460942e-12,3.763840122002277e-07,8.154571949031302e-13,3.763840122002277e-07,8.154571949134794e-13,3.763840122002277e-07,8.154571949018702e-13,3.763840122002277e-07,8.154571947822962e-13,3.763840122002277e-07,4.672604003054001e-12,3.763840122002277e-07,2.344682611720756e-13,3.763840122002277e-07,1.740028738285755e-12,3.763840122002277e-07,0.2066299698377169,3.763840122002277e-07,1.099999999951061,3.763840122002277e-07,2.595086126654695e-12,3.763840122002277e-07,2.964991294972303e-12,3.763840122002277e-07,2.965091524475119e-12,3.763840122002277e-07,1.02071321231882,3.763840122002277e-07,1.020713211684396,3.763840122002277e-07,1.020713211217418,3.763840122002277e-07,1.020713210932662
3.923840122002277e-07,3.709200837252747e-12,3.923840122002277e-07,2.271225700860037e-12,3.923840122002277e-07,8.154571944135369e-13,3.923840122002277e-07,8.154571944032081e-13,3.923840122002277e-07,8.154571944147882e-13,3.923840122002277e-07,8.154571945343882e-13,3.923840122002277e-07,4.675009711078214e-12,3.923840122002277e-07,2.36513887698219e-13,3.923840122002277e-07,1.745519141983057e-12,3.923840122002277e-07,0.2066298747027942,3.923840122002277e-07,1.099999999951111,3.923840122002277e-07,3.122419423675399e-12,3.923840122002277e-07,2.756186545413959e-12,3.923840122002277e-07,2.756086357648324e-12,3.923840122002277e-07,1.020196126665097,3.923840122002277e-07,1.020196126243674,3.923840122002277e-07,1.020196125923311,3.923840122002277e-07,1.020196125721468
4.083840122002277e-07,3.709161301015084e-12,4.083840122002277e-07,2.271244361127582e-12,4.083840122002277e-07,8.154571948995527e-13,4.083840122002277e-07,8.154571949098717e-13,4.083840122002277e-07,8.154571948983117e-13,4.083840122002277e-07,8.154571947786894e-13,4.083840122002277e-07,4.672718048025515e-12,4.083840122002277e-07,2.354210080804061e-13,4.083840122002277e-07,1.739995490092068e-12,4.083840122002277e-07,0.2066297927873754,4.083840122002277e-07,1.099999999951062,4.083840122002277e-07,2.599496443815274e-12,4.083840122002277e-07,2.962107027537607e-12,4.083840122002277e-07,2.96220716149496e-12,4.083840122002277e-07,1.019849602031942,4.083840122002277e-07,1.019849601749463,4.083840122002277e-07,1.019849601512191,4.083840122002277e-07,1.019849601360793
